"user_id","age","employment_type","monthly_income","credit_score","purchase_amount","product_category","bnpl_installments","repayment_delay_days","missed_payments","default_flag","app_usage_frequency","location","transaction_date","debt_to_income_ratio","risk_score","customer_segment"
"8074","25","Salaried","8009447","707","50000","Home","12","0","0","0","132","Canada","5/19/2023","624262823638136","572","Low Risk"
"62","50","Self-Employed","8932013","712","50000","Home","3","1","0","0","601","Germany","7/10/2024","559784227810684","572","Low Risk"
"3551","43","Self-Employed","7118399","717","50000","Electronics","12","2","0","0","762","USA","8/7/2024","70240513351387","572","Low Risk"
"2718","25","Self-Employed","940617","722","300587","Fashion","3","3","0","0","344","India","6/23/2023","319563648116077","572","Low Risk"
"5075","45","Self-Employed","8968618","722","50000","Beauty","3","3","0","0","259","Canada","10/22/2024","557499494347958","572","Low Risk"
"10263","55","Salaried","7274831","721","50000","Home","12","3","0","0","83","Canada","4/19/2023","68730118953966","576","Low Risk"
"7070","22","Self-Employed","813711","716","50000","Fashion","6","2","0","0","774","Germany","2/26/2023","614468773311409","576","Low Risk"
"5960","21","Self-Employed","7672854","706","50000","Electronics","12","0","0","0","595","USA","12/2/2024","651648004771106","576","Low Risk"
"3443","31","Self-Employed","7928476","710","1000","Home","3","1","0","0","584","Germany","9/24/2024","12612764420299","580","Low Risk"
"737","35","Self-Employed","1101053","845","50000","Electronics","3","18","1","0","545","Germany","4/27/2023","454110746712465","580","Low Risk"
"3160","56","Salaried","8048982","710","50000","Fashion","12","1","0","0","279","India","9/26/2024","621196568708937","580","Low Risk"
"8610","48","Self-Employed","12244696","850","50000","Beauty","9","19","1","0","465","India","12/3/2024","408340068222191","580","Low Risk"
"4641","55","Self-Employed","13542243","850","50000","Home","3","9","2","0","872","UK","3/25/2023","369215055438009","580","Low Risk"
"9982","57","Self-Employed","662885","723","50000","Electronics","12","4","0","0","978","Germany","8/27/2024","754278645617264","588","Low Risk"
"8899","57","Salaried","7067237","718","50000","Home","12","3","0","0","124","Germany","10/31/2024","707490070023122","588","Low Risk"
"1476","57","Salaried","7201236","703","50000","Sports","12","0","0","0","315","Australia","8/12/2024","694325251942861","588","Low Risk"
"1682","46","Self-Employed","8553819","762","50000","Beauty","3","2","1","0","857","Canada","12/29/2024","584534229681502","592","Low Risk"
"7091","27","Self-Employed","895103","702","50000","Sports","6","0","0","0","73","Germany","2/25/2023","558594932650209","592","Low Risk"
"2060","29","Self-Employed","8250449","712","50000","Fashion","12","2","0","0","922","UK","9/14/2024","60602762346631","592","Low Risk"
"3508","53","Salaried","8546046","712","50000","Sports","12","2","0","0","639","USA","4/20/2023","585065888950281","592","Low Risk"
"7293","25","Self-Employed","8635676","712","50000","Beauty","12","2","0","0","12","Canada","1/9/2023","57899346849048","592","Low Risk"
"3843","50","Salaried","7210336","702","50000","Fashion","12","0","0","0","927","India","6/19/2023","693448959937512","592","Low Risk"
"5094","28","Self-Employed","8888619","707","50000","Beauty","9","1","0","0","114","India","2/24/2023","562517079424824","592","Low Risk"
"2817","40","Self-Employed","8141951","702","50000","Home","3","0","0","0","846","UK","2/16/2023","614103425579446","592","Low Risk"
"1888","41","Self-Employed","8238355","701","50000","Beauty","3","0","0","0","901","India","12/26/2024","606917278995624","596","Low Risk"
"7419","51","Self-Employed","8703439","716","50000","Sports","9","3","0","0","686","UK","10/23/2024","574485556801167","596","Low Risk"
"7264","58","Salaried","7808417","706","50000","Electronics","12","1","0","0","334","UK","10/28/2024","640334654258347","596","Low Risk"
"3395","30","Self-Employed","8404192","706","50000","Home","3","1","0","0","441","Australia","3/29/2023","594941191253127","596","Low Risk"
"5519","29","Self-Employed","7422704","701","50000","Electronics","3","0","0","0","443","Germany","10/24/2024","673608970531493","596","Low Risk"
"3129","38","Self-Employed","7823827","716","50000","Beauty","9","3","0","0","768","Australia","8/28/2024","639073435545034","596","Low Risk"
"9352","52","Salaried","8211495","710","50000","Home","12","2","0","0","377","UK","2/18/2023","60890252018664","600","Low Risk"
"5593","39","Self-Employed","8604738","720","50000","Beauty","9","4","0","0","564","Canada","5/23/2023","58107521693281","600","Low Risk"
"4130","52","Salaried","7341349","715","50000","Fashion","3","3","0","0","261","USA","10/22/2024","681073737265453","600","Low Risk"
"7564","39","Self-Employed","7627857","700","50000","Home","6","0","0","0","625","USA","4/3/2023","655492099550371","600","Medium Risk"
"8147","40","Salaried","7541834","708","50000","Fashion","3","2","0","0","927","USA","11/18/2024","662968715567062","608","Low Risk"
"7451","57","Salaried","8293099","703","50000","Home","12","1","0","0","294","USA","5/4/2023","602910926301494","608","Low Risk"
"5874","59","Self-Employed","8735303","708","50000","Electronics","12","2","0","0","355","India","9/2/2024","572389990364386","608","Low Risk"
"6278","25","Self-Employed","8438948","698","50000","Electronics","3","0","0","0","465","UK","12/16/2024","592490912374386","608","Medium Risk"
"3453","32","Self-Employed","8635044","718","50000","Home","9","4","0","0","862","India","5/12/2023","579035845098183","608","Low Risk"
"584","52","Self-Employed","1259865","842","50000","Electronics","6","9","2","0","375","UK","5/31/2023","396867918388081","612","Low Risk"
"1641","51","Self-Employed","674193","701","50000","Sports","6","1","0","0","19","India","10/12/2024","741627397495969","616","Low Risk"
"3869","38","Salaried","7924275","696","50000","Electronics","9","0","0","0","117","Australia","4/15/2023","630972549539232","616","Medium Risk"
"7794","55","Salaried","8374945","696","50000","Fashion","9","0","0","0","484","UK","1/29/2023","597018846093914","616","Medium Risk"
"972","48","Salaried","7571167","716","50000","Fashion","6","4","0","0","293","UK","1/7/2023","660400173447501","616","Low Risk"
"2800","54","Self-Employed","7591603","710","50000","Beauty","6","3","0","0","438","Germany","8/13/2024","658622427964159","620","Low Risk"
"938","55","Salaried","7448897","695","50000","Sports","12","0","0","0","761","Australia","12/13/2024","671240319204306","620","Medium Risk"
"3100","59","Self-Employed","7558926","695","50000","Beauty","9","0","0","0","382","USA","4/16/2023","661469632061486","620","Medium Risk"
"5655","57","Salaried","9879819","768","50000","Sports","9","5","1","0","529","India","7/4/2024","506082145836882","628","Low Risk"
"2348","49","Self-Employed","8819281","768","50000","Sports","9","5","1","0","316","Australia","2/24/2023","566939640544393","628","Low Risk"
"3415","52","Self-Employed","9650397","803","50000","Sports","9","12","1","0","799","India","11/11/2024","518113399894325","628","Low Risk"
"3279","30","Salaried","7856645","702","50000","Home","3","2","0","0","643","Germany","12/9/2024","636403961232816","632","Low Risk"
"9882","57","Salaried","11799725","847","50000","Home","9","21","1","1","83","USA","7/25/2024","423738688825375","632","Low Risk"
"684","50","Salaried","8478289","717","50000","Fashion","12","5","0","0","662","India","4/9/2023","589741633011094","632","Low Risk"
"3216","44","Self-Employed","8486044","712","50000","Electronics","9","4","0","0","45","India","3/21/2023","5892026956259","632","Low Risk"
"6190","26","Self-Employed","7680737","692","50000","Fashion","12","0","0","0","923","Canada","3/20/2023","650979196397429","632","Medium Risk"
"6265","43","Self-Employed","8640473","697","50000","Fashion","6","1","0","0","285","Germany","4/25/2023","578672024089422","632","Medium Risk"
"8350","37","Self-Employed","8971573","717","50000","Sports","6","5","0","0","504","Australia","1/1/2023","557315868688801","632","Low Risk"
"7110","45","Self-Employed","8138958","692","50000","Fashion","9","0","0","0","987","Germany","1/23/2023","614329254432815","632","Medium Risk"
"4657","51","Self-Employed","7863108","692","50000","Home","6","0","0","0","262","Canada","2/17/2023","635880875602878","632","Medium Risk"
"2850","27","Self-Employed","10286073","801","50000","Fashion","6","12","1","0","631","Canada","11/29/2024","48609415857733","636","Low Risk"
"4063","52","Salaried","7628176","696","50000","Electronics","6","1","0","0","387","Australia","1/13/2023","655464687757597","636","Medium Risk"
"4985","31","Self-Employed","7726199","691","50000","Sports","3","0","0","0","234","UK","10/3/2024","647148746751151","636","Medium Risk"
"1236","59","Salaried","7943132","710","50000","Fashion","3","4","0","0","857","Australia","11/3/2024","629474620338677","640","Low Risk"
"9645","46","Salaried","7330729","690","50000","Sports","9","0","0","0","656","USA","1/10/2023","682060406270645","640","Medium Risk"
"124","53","Salaried","7001214","715","50000","Electronics","12","5","0","0","655","Australia","8/17/2024","714161858214875","640","Low Risk"
"4903","43","Self-Employed","7936673","710","50000","Home","6","4","0","0","289","Canada","5/9/2023","629986897532505","640","Low Risk"
"7452","34","Salaried","8036881","720","50000","Sports","3","6","0","0","885","USA","2/8/2023","622131894201245","640","Low Risk"
"2240","43","Self-Employed","7401459","695","50000","Beauty","9","1","0","0","308","Australia","7/29/2024","675542484258846","640","Medium Risk"
"7389","54","Salaried","7123914","689","50000","Sports","12","0","0","0","583","India","2/14/2023","701861364412877","644","Medium Risk"
"8253","58","Self-Employed","7275407","694","50000","Sports","9","1","0","0","65","Canada","3/6/2023","687246775335043","644","Medium Risk"
"2970","42","Salaried","10969005","804","50000","Electronics","3","13","1","0","683","India","9/23/2024","455829858770234","644","Low Risk"
"8010","56","Salaried","7628943","689","50000","Sports","3","0","0","0","329","UK","2/22/2023","655398788534663","644","Medium Risk"
"7373","41","Self-Employed","7281755","689","50000","Beauty","6","0","0","0","182","USA","12/28/2024","686647655681906","644","Medium Risk"
"5989","42","Self-Employed","9877108","773","50000","Fashion","12","7","1","0","331","Germany","9/18/2024","506221051749155","648","Low Risk"
"9501","56","Self-Employed","812792","692","50000","Home","9","1","0","0","245","USA","11/12/2024","615163535074164","652","Medium Risk"
"2243","25","Self-Employed","782411","697","50000","Electronics","9","2","0","0","123","USA","1/14/2023","639050320100305","652","Medium Risk"
"730","26","Self-Employed","8067258","687","50000","Electronics","9","0","0","0","117","Canada","7/13/2024","619789276604268","652","Medium Risk"
"6169","43","Self-Employed","7412601","687","50000","Electronics","3","0","0","0","362","Germany","1/9/2023","674527065465954","652","Medium Risk"
"4441","45","Self-Employed","6447712","687","50000","Fashion","12","0","0","0","575","Australia","6/12/2023","775468879503302","652","Medium Risk"
"4694","30","Self-Employed","853228","711","50000","Home","12","5","0","0","577","UK","6/30/2023","58600983558908","656","Low Risk"
"5765","57","Salaried","8182207","691","50000","Sports","12","1","0","0","23","Canada","7/17/2024","61108207113313","656","Medium Risk"
"9919","59","Salaried","8577742","761","50000","Sports","6","5","1","0","648","Canada","8/5/2024","582903985687608","656","Low Risk"
"7889","50","Self-Employed","7013407","701","50000","Beauty","12","3","0","0","795","India","7/30/2024","712920268280452","656","Low Risk"
"241","32","Self-Employed","9974262","801","50000","Beauty","9","13","1","0","509","Australia","4/20/2023","501290220770218","656","Low Risk"
"10296","26","Self-Employed","7719833","701","50000","Electronics","12","3","0","0","94","Canada","3/27/2023","647682404528699","656","Low Risk"
"1585","42","Salaried","11234069","800","50000","Fashion","12","13","1","0","287","UK","12/16/2024","445074709795711","660","Low Risk"
"5783","36","Self-Employed","8013856","695","50000","Sports","3","2","0","0","661","Australia","2/19/2023","623919371648305","660","Medium Risk"
"4380","48","Self-Employed","6117688","685","50000","Home","12","0","0","0","998","India","7/24/2024","81730222266974","660","Medium Risk"
"3282","40","Salaried","7835243","685","50000","Home","6","0","0","0","177","India","10/8/2024","638142301393843","660","Medium Risk"
"2153","53","Self-Employed","8849895","694","50000","Sports","9","2","0","0","112","India","6/15/2023","564978454546635","664","Medium Risk"
"9561","59","Self-Employed","11069961","793","50000","Beauty","6","12","1","0","879","UK","6/1/2023","451672774637598","668","Low Risk"
"6099","34","Self-Employed","10834294","797","50000","Sports","12","13","1","0","838","UK","5/13/2023","461497537356841","672","Low Risk"
"8342","37","Self-Employed","7167383","697","50000","Fashion","9","3","0","0","635","Germany","3/2/2023","697604690582322","672","Medium Risk"
"4255","59","Self-Employed","774813","687","50000","Home","12","1","0","0","257","Canada","3/23/2023","645316999069452","672","Medium Risk"
"2004","50","Self-Employed","8217618","697","50000","Sports","12","3","0","0","695","India","3/31/2023","608448823004427","672","Medium Risk"
"8148","48","Salaried","7711668","682","50000","Home","6","0","0","0","958","UK","11/1/2024","648368161077473","672","Medium Risk"
"1496","48","Salaried","8784164","682","50000","Electronics","9","0","0","0","196","USA","9/22/2024","569206130486634","672","Medium Risk"
"3900","59","Salaried","7843725","687","50000","Fashion","9","1","0","0","235","Germany","10/17/2024","637452230923445","672","Medium Risk"
"2608","28","Self-Employed","9055989","696","50000","Home","3","3","0","0","715","UK","5/20/2023","552120811984201","676","Medium Risk"
